1,0,0.345446314999404,0.345446314999404,0.345446314999404
2,0,0.336820602282502,0.336820602282502,0.345446314999404
3,0,0.336778402890907,0.336778402890907,0.345446314999404
4,0,0.336749563396648,0.336749563396648,0.345446314999404
5,0,0.336722659732618,0.336722659732618,0.345446314999404
6,0,0.336697214129743,0.336697214129743,0.345446314999404
7,0,0.336672780495563,0.336672780495563,0.345446314999404
8,0,0.336649180410699,0.336649180410699,0.345446314999404
9,0,0.336626385883548,0.336626385883548,0.345446314999404
10,0,0.336604469701797,0.336604469701797,0.345446314999404
11,0,0.336585089459974,0.336585089459974,0.345446314999404
12,0,0.33656618687182,0.33656618687182,0.345446314999404
13,0,0.336547367354259,0.336547367354259,0.345446314999404
14,0,0.336528366851463,0.336528366851463,0.345446314999404
15,0,0.336509243001664,0.336509243001664,0.345446314999404
16,0,0.336489534521183,0.336489534521183,0.345446314999404
17,0,0.336469003635176,0.336469003635176,0.345446314999404
18,0,0.336447355602524,0.336447355602524,0.345446314999404
19,0,0.33642424035646,0.33642424035646,0.345446314999404
20,0,0.336399532461285,0.336399532461285,0.345446314999404
21,0,0.336372339536897,0.336372339536897,0.345446314999404
22,0,0.336341791725078,0.336341791725078,0.345446314999404
23,0,0.336306348536706,0.336306348536706,0.345446314999404
24,0,0.336264358362108,0.336264358362108,0.345446314999404
25,0,0.336213580039284,0.336213580039284,0.345446314999404
26,0,0.336148252215135,0.336148252215135,0.345446314999404
27,0,0.336060145047566,0.336060145047566,0.345446314999404
28,0,0.335936283758614,0.335936283758614,0.345446314999404
29,0,0.335756036421027,0.335756036421027,0.345446314999404
30,0,0.335478438632984,0.335478438632984,0.345446314999404
31,0,0.335024507075681,0.335024507075681,0.345446314999404
32,0,0.334250617593807,0.334250617593807,0.345446314999404
33,0,0.33280329001111,0.33280329001111,0.345446314999404
34,0,0.330017294477364,0.330017294477364,0.345446314999404
35,0,0.325452819725248,0.325452819725248,0.345446314999404
36,0,0.319880035887414,0.319880035887414,0.345446314999404
